20,2,1,6,dd.myapp.com,1,com.mia.miababy.*.apk,4
21,2,1,6,dd.myapp.com,1,com.husor.beibei.*.apk,4
22,2,1,6,dd.myapp.com,1,com.redbaby.*.apk,4
23,2,1,6,dd.myapp.com,1,com.myingzhijia.*.apk,4
24,2,1,6,dd.myapp.com,1,com.android.motherlovestreet.*.apk,4
1,2,1,7,api.apk.gfan.com,1,apk_path/com.yoloho.dayima,2
2,2,1,7,api.apk.gfan.com,1,apk_path/com.lingan.seeyou,2
3,2,1,7,api.apk.gfan.com,1,apk_path/com.huofar.ylyh,2
4,2,1,7,api.apk.gfan.com,1,apk_path/com.qisheng.dayima,2
5,2,1,7,api.apk.gfan.com,1,apk_path/com.daxiang.niceday,2
6,2,1,7,api.apk.gfan.com,1,apk_path/com.xingin.xhs,2
7,2,1,7,not found,0,not found,0
8,2,1,7,api.apk.gfan.com,1,apk_path/com.ymall.presentshop,2
9,2,1,7,api.apk.gfan.com,1,apk_path/com.kaola,2
10,2,1,7,api.apk.gfan.com,1,apk_path/com.hupu.shihuo,2
11,2,1,7,api.apk.gfan.com,1,apk_path/com.meilishuo.higo,2
12,2,1,7,not found,0,not found,0
13,2,1,7,api.apk.gfan.com,1,apk_path/com.yongche.android,2
14,2,1,7,api.apk.gfan.com,1,apk_path/com.szzc.ucar.pilot,2
15,2,1,7,api.apk.gfan.com,1,apk_path/com.sdu.didi.psnger,2
16,2,1,7,api.apk.gfan.com,1,apk_path/com.ubercab,2
17,2,1,7,api.apk.gfan.com,1,apk_path/com.duoduo.passenger,2
18,2,1,7,api.apk.gfan.com,1,apk_path/com.funcity.taxi.passenger,2
19,2,1,7,api.apk.gfan.com,1,apk_path/com.didapinche.booking,2
20,2,1,7,api.apk.gfan.com,1,apk_path/com.mia.miababy,2
21,2,1,7,api.apk.gfan.com,1,apk_path/com.husor.beibei,2
22,2,1,7,api.apk.gfan.com,1,apk_path/com.redbaby,2
23,2,1,7,not found,0,not found,0
24,2,1,7,api.apk.gfan.com,1,apk_path/com.android.motherlovestreet,2
1,2,1,8,mobile.d.appchina.com,1,%E5%A4%A7%E5%A7%A8%E5%90%97,2
2,2,1,8,mobile.d.appchina.com,1,%E7%BE%8E%E6%9F%9A,2
3,2,1,8,not found,0,not found,0
4,2,1,8,not found,0,not found,0
5,2,1,8,not found,0,not found,0
6,2,1,8,mobile.d.appchina.com,1,%E5%B0%8F%E7%BA%A2%E4%B9%A6,2
7,2,1,8,mobile.d.appchina.com,1,%E6%B4%8B%E7%A0%81%E5%A4%B4,2
8,2,1,8,mobile.d.appchina.com,1,%E8%BE%BE%E4%BB%A4,2
9,2,1,8,mobile.d.appchina.com,1,%E8%80%83%E6%8B%89,2
10,2,1,8,mobile.d.appchina.com,1,%E8%AF%86%E8%B4%A7,2
11,2,1,8,not found,0,not found,0
12,2,1,8,not found,0,not found,0
13,2,1,8,mobile.d.appchina.com,1,%E6%98%93%E5%88%B0%E7%94%A8%E8%BD%A6,2
14,2,1,8,mobile.d.appchina.com,1,%E7%A5%9E%E5%B7%9E%E4%B8%93%E8%BD%A6,2
15,2,1,8,mobile.d.appchina.com,1,%E6%BB%B4%E6%BB%B4 ,2
16,2,1,8,mobile.d.appchina.com,1,uber.UBER,2
17,2,1,8,mobile.d.appchina.com,1,%E4%B8%80%E5%8F%B7%E4%B8%93%E8%BD%A6,2
18,2,1,8,mobile.d.appchina.com,1,%E5%BF%AB%E7%9A%84,2
19,2,1,8,mobile.d.appchina.com,1,%E5%98%80%E5%97%92%E6%8B%BC%E8%BD%A6,2
20,2,1,8,mobile.d.appchina.com,1,%E8%9C%9C%E8%8A%BD%E5%AE%9D%E8%B4%9D,2
21,2,1,8,mobile.d.appchina.com,1,%E8%B4%9D%E8%B4%9D%E6%AF%8D%E5%A9%B4,2
22,2,1,8,mobile.d.appchina.com,1,%E7%BA%A2%E5%AD%A9%E5%AD%90,2
23,2,1,8,mobile.d.appchina.com,1,%E6%AF%8D%E5%A9%B4%E4%B9%8B%E5%AE%B6,2
24,2,1,8,mobile.d.appchina.com,1,%E6%AF%8D%E7%88%B1%E8%A1%97,2
1,2,1,9,m.shouji.360tpcdn.com,1,com.yoloho.dayima.*.apk,4
2,2,1,9,m.shouji.360tpcdn.com,1,com.lingan.seeyou.*.apk,4
3,2,1,9,m.shouji.360tpcdn.com,1,com.huofar.ylyh.*.apk,4
4,2,1,9,m.shouji.360tpcdn.com,1,com.qisheng.dayima.*.apk,4
5,2,1,9,m.shouji.360tpcdn.com,1,com.daxiang.niceday.*.apk,4
6,2,1,9,m.shouji.360tpcdn.com,1,com.xingin.xhs.*.apk,4
7,2,1,9,m.shouji.360tpcdn.com,1,com.ymatou.shop.*.apk,4
8,2,1,9,m.shouji.360tpcdn.com,1,com.ymall.presentshop.*.apk,4
9,2,1,9,m.shouji.360tpcdn.com,1,com.kaola.*.apk,4
10,2,1,9,m.shouji.360tpcdn.com,1,com.hupu.shihuo.*.apk,4
11,2,1,9,m.shouji.360tpcdn.com,1,com.meilishuo.higo.*.apk,4
12,2,1,9,m.shouji.360tpcdn.com,1,com.beilou.haigou.*.apk,4
13,2,1,9,m.shouji.360tpcdn.com,1,com.yongche.*.apk,4
14,2,1,9,m.shouji.360tpcdn.com,1,com.szzc.ucar.pilot_.*.apk,4
15,2,1,9,m.shouji.360tpcdn.com,1,com.sdu.didi.psnger.*.apk,4
16,2,1,9,m.shouji.360tpcdn.com,1,com.ubercab.*.apk,4
17,2,1,9,m.shouji.360tpcdn.com,1,com.duoduo.passenger.*.apk,4
18,2,1,9,m.shouji.360tpcdn.com,1,com.funcity.taxi.passenger.*.apk,4
19,2,1,9,m.shouji.360tpcdn.com,1,com.didapinche.booking.*.apk,4
20,2,1,9,m.shouji.360tpcdn.com,1,com.mia.miababy.*.apk,4
21,2,1,9,m.shouji.360tpcdn.com,1,com.husor.beibei.*.apk,4
22,2,1,9,m.shouji.360tpcdn.com,1,com.redbaby.*.apk,4
23,2,1,9,m.shouji.360tpcdn.com,1,com.myingzhijia.*.apk,4
24,2,1,9,m.shouji.360tpcdn.com,1,com.android.motherlovestreet.*.apk,4
1,2,1,10,dl.zhushou.sogou.com,1,com.yoloho.dayima,2
2,2,1,10,dl.zhushou.sogou.com,1,com.lingan.seeyou,2
3,2,1,10,dd.myapp.com,1,com.huofar.ylyh,2
4,2,1,10,dd.myapp.com,1,com.qisheng.dayima,2
5,2,1,10,dd.myapp.com,1,com.daxiang.niceday,2
6,2,1,10,dd.myapp.com,1,com.xingin.xhs,2
7,2,1,10,dl.zhushou.sogou.com,1,com.ymatou.shop,2
8,2,1,10,dl.zhushou.sogou.com,1,com.ymall.presentshop,2
9,2,1,10,dl.zhushou.sogou.com,1,com.kaola,2
10,2,1,10,dl.zhushou.sogou.com,1,com.hupu.shihuo,2
11,2,1,10,dl.zhushou.sogou.com,1,com.meilishuo.higo,2
12,2,1,10,dl.zhushou.sogou.com,1,com.rp.ninepeach,2
13,2,1,10,dl.zhushou.sogou.com,1,com.yongche,2
14,2,1,10,dl.zhushou.sogou.com,1,com.szzc.ucar.pilot,2
15,2,1,10,dl.zhushou.sogou.com,1,com.sdu.didi,2
16,2,1,10,dd.myapp.com,1,com.ubercab,2
17,2,1,10,dl.zhushou.sogou.com,1,com.duoduo,2
18,2,1,10,dd.myapp.com,1,com.funcity.taxi,2
19,2,1,10,dl.zhushou.sogou.com,1,com.didapinche,2
20,2,1,10,dd.myapp.com,1,com.mia.miababy,2
21,2,1,10,dd.myapp.com,1,cn.zhui.client,2
22,2,1,10,dl.zhushou.sogou.com,1,com.redbaby,2
23,2,1,10,dl.zhushou.sogou.com,1,com.myingzhijia,2
24,2,1,10,dl.zhushou.sogou.com,1,com.android.motherlovestreet,2
1,2,1,11,.market.xiaomi.com,2,/download/AppStore/088d24c467b1c4eb698b7b4b14ffcb5de5c40cf33,3
2,2,1,11,无,0,,0
3,2,1,11,.market.xiaomi.com,2,/download/AppStore/e1cc1cd8-eed9-46f1-9a4a-b5469cffc279,3
4,2,1,11,无,0,,0
5,2,1,11,.market.xiaomi.com,2,/download/AppStore/0d09f4673e9b4d8dc249f151e76ddee4d1f4249f2,3
6,2,1,11,.market.mi-img.com,2,/download/AppStore/0288414f1f35644a33244fed78d0bd2db384bccf4,3
7,2,1,11,.market.xiaomi.com,2,/download/AppStore/0610843bfcd6bd56554989dc96e7a42cd684011fb,3
8,2,1,11,.market.mi-img.com,2,/download/AppStore/01a39401f0882483c0c01e87e1df6789b03410dfc,3
9,2,1,11,.market.xiaomi.com,2,/download/AppStore/0d3a6352a7df045f83b5165b86e385faa5f53a71b,3
10,2,1,11,.market.mi-img.com,2,/download/AppStore/008ae46e11678eced48b943b455f38c5e4741707b,3
11,2,1,11,.market.mi-img.com,2,/download/AppStore/0cdbf505ad2969578216233cad06f1d1d9d42a221,3
12,2,1,11,.market.mi-img.com,2,/download/AppStore/04e2a04bdec3b4ba408c5789deaddc86cc448a871,3
13,2,1,11,.market.mi-img.com,2,/download/AppStore/0f61148571c38bc7d8ac9295a1f90b3d49e428e66,3
14,2,1,11,.market.xiaomi.com,2,/download/AppStore/0fafe7417a148436e0009bbbe96ea70d21e40d1fd,3
15,2,1,11,.market.mi-img.com,2,/download/AppStore/04f6334882750447a1e6a1c6f5d36e7282c6f4d0c,3
16,2,1,11,.market.mi-img.com,2,/download/AppStore/00ccea581304a42870792d88d5003e54c2a5cf3ab,3
17,2,1,11,.market.xiaomi.com,2,/download/AppStore/091835fe48c58fab15f413a949252a559e14010fe,3
18,2,1,11,.market.mi-img.com,2,/download/AppStore/091c44d4aa8e3a61376b7c45e64082cf26743fe8e,3
19,2,1,11,.market.mi-img.com,2,/download/AppStore/0a9905509eb18489a228646b04224fcdb150db845,3
20,2,1,11,.market.xiaomi.com,2,/download/AppStore/0d40bb46fd1c64c9a10a21f05f01475b54ce8cd16,3
21,2,1,11,.market.xiaomi.com,2,/download/AppStore/0f62658fbe6b0bf8395d079fbd1edfea801403072,3
22,2,1,11,.market.xiaomi.com,2,/download/AppStore/06304146d03dd43cf02cb3a4462335b3ea43dd139,3
23,2,1,11,.market.xiaomi.com,2,/download/AppStore/04450533992fe1b54aac310110e9f2c7505434891,3
24,2,1,11,.market.mi-img.com,2,/download/AppStore/05133056e62e04a8a09cf4f0ea643b1389ca7ee5e,3
1,2,1,12,/dl.*.wostore.cn:8951/,4,dayima.*.apk,4
2,2,1,12,/dl.*.wostore.cn:8951/,4,SeeyouClient.*.apk,4
3,2,1,12,/dl.*.wostore.cn:8951/,4,第三方下载失败,0
4,2,1,12,/dl.*.wostore.cn:8951/,4,第三方下载失败,0
5,2,1,12,/dl.*.wostore.cn:8951/,4,第三方下载失败,0
6,2,1,12,/dl.*.wostore.cn:8951/,4,获取下载地址失败,0
7,2,1,12,/dl.*.wostore.cn:8951/,4,ymatou.*.apk,4
8,2,1,12,/dl.*.wostore.cn:8951/,4,第三方下载失败,0
9,2,1,12,/dl.*.wostore.cn:8951/,4,not found,0
10,2,1,12,/dl.*.wostore.cn:8951/,4,第三方下载失败,0
11,2,1,12,/dl.*.wostore.cn:8951/,4,HIGO.*.apk,4
12,2,1,12,/dl.*.wostore.cn:8951/,4,not found,0
13,2,1,12,/dl.*.wostore.cn:8951/,4,f451ba10bf09f137f216fb375cc68c27.*.apk,4
14,2,1,12,/dl.*.wostore.cn:8951/,4,com.szzc.ucar.pilot.*.apk,4
15,2,1,12,/dl.*.wostore.cn:8951/,4,didi_psngr.*.apk,4
16,2,1,12,/dl.*.wostore.cn:8951/,4,com.ubercab.*.apk,4
17,2,1,12,/dl.*.wostore.cn:8951/,4,com.duoduo.passenger.*.apk,4
18,2,1,12,/dl.*.wostore.cn:8951/,4,com.funcity.taxi.passenger.*.apk,4
19,2,1,12,/dl.*.wostore.cn:8951/,4,com.didapinche.booking.*.apk,4
20,2,1,12,/dl.*.wostore.cn:8951/,4,Miababy.*.apk,4
21,2,1,12,/dl.*.wostore.cn:8951/,4,第三方下载失败,0
22,2,1,12,/dl.*.wostore.cn:8951/,4,not found,0
23,2,1,12,/dl.*.wostore.cn:8951/,4,myzj.*.apk,4
24,2,1,12,/dl.*.wostore.cn:8951/,4,第三方下载失败,0
1,2,1,13,apk.mmarket.com,1,com.yoloho.dayima.*.apk,4
2,2,1,13,apk.mmarket.com,1,SeeyouClient.*.apk,4
3,2,1,13,111.202.99.13,1,/dd.myapp.com/.*&fsname=com.huofar.ylyh.*.apk,4
4,2,1,13,apk.mmarket.com,1,/tengxun.apk,4
5,2,1,13,dd.myapp.com,1,fsname=com.mobidala.periodcalendarfree.*.apk,4
6,2,1,13,dd.myapp.com,1,fsname=com.xingin.*.apk,4
7,2,1,13,dd.myapp.com,1,fsname=com.ymatou.*.apk,4
8,2,1,13,apk.mmarket.com,1,com.ymall.presentshop.*.apk,4
9,2,1,13,apk1.mmarket.com,1,kaola.*.apk,4
10,2,1,13,apk.mmarket.com,1,app-release-app.*.apk,4
11,2,1,13,apk.mmarket.com,1,com.meilishuo.*.apk,4
12,2,1,13,apk.mmarket.com,1,com.beilou.haigou.*.apk,4
13,2,1,13,apk.mmarket.com,1,loadingActivity62yongche.*.apk,4
14,2,1,13,apk.mmarket.com,1,mm_FJSGCM_new.apk,4
15,2,1,13,dldir1.qq.com,1,didi_psngr.*.apk,4
16,2,1,13,apk.mmarket.com,1,com.ubercab.*.apk,4
17,2,1,13,da.mmarket.com,1,&contentid=999000001000000000000000000320004434830,4
18,2,1,13,apk.mmarket.com,1,.*&keyword=,4
19,2,1,13,dd.myapp.com,1,fsname=com.didapinche.booking.*.apk,4
20,2,1,13,apk.mmarket.com,1,com.mia.miababy.*.apk,4
21,2,1,13,apk.mmarket.com,1,/rs/publish6/.*yidongmmm.signed.apk,4
22,2,1,13,dd.myapp.com,1,fsname=com.redbaby.*.apk,4
23,2,1,13,dd.myapp.com,1,fsname=com.myingzhijia.*.apk,4
24,2,1,13,odp.mmarket.com,1,&taskid=1456908041691,4
1,2,1,14,estoredwnld7.189store.com,1,/static/apks/dayima_1.apk,3
2,2,1,14,estoredwnld7.189store.com,1,/downloads/vol30/BB/5C/BB5C5CE7CC35384F8AD08130D9704AB0.apk,3
3,2,1,14,estoredwnld7.189store.com,1,/downloads/vol30/58/85/5885EB5AF24DDCEF13AA47054115BA0C.apk,3
4,2,1,14,无,0,,0
5,2,1,14,estoredwnld7.189store.com,1,/downloads/vol27/70/56/70563956FE220D1AAB9205B4502F5C0B.apk,3
6,2,1,14,无,0,,0
7,2,1,14,无,0,,0
8,2,1,14,estoredwnld7.189store.com,1,/static/apks/daling_2.apk,3
9,2,1,14,无,0,,0
10,2,1,14,无,0,,0
11,2,1,14,无,0,,0
12,2,1,14,无,0,,0
13,2,1,14,estoredwnld7.189store.com,1,/downloads/vol29/6D/13/6D134F759C63EB6C33AE3732896DF521.apk,3
14,2,1,14,estoredwnld7.189store.com,1,/downloads/vol29/E7/B0/E7B0D7B7235DE84BB98EEE079EB4C6B8.apk,3
15,2,1,14,estoredwnld7.189store.com,1,/static/apks/didichuxing_3.apk,3
16,2,1,14,estoredwnld7.189store.com,1,/static/apks/Uber_14.apk,3
17,2,1,14,estoredwnld7.189store.com,1,/static/apks/yihao.apk,3
18,2,1,14,estoredwnld7.189store.com,1,/static/apks/com.funcity.taxi.passenger_4.5_49.apk,3
19,2,1,14,estoredwnld7.189store.com,1,/downloads/vol29/13/C5/13C50D821614B2E6F81431F63C19B0AA.apk,3
20,2,1,14,无,0,,0
21,2,1,14,estoredwnld7.189store.com,1,/static/apks/beibei_4.apk,3
22,2,1,14,无,0,,0
23,2,1,14,无,0,,0
24,2,1,14,无,0,,0
1,2,1,1,yoloho.com,1,/dayima,2
2,2,1,1,seeyouyima.com,1,/android/169,3
3,2,1,1,无,0,,0
4,2,1,1,无,0,,0
5,2,1,1,无,0,,0
6,2,1,1,xiaohongshu.com,1,/d/xhs,3
7,2,1,1,www.ymatou.com,1,,0
8,2,1,1,www.daling.com,1,,0
9,2,1,1,haitao.nos.netease.com,1,/kaola,3
10,2,1,1,shihuo.hupucdn.com,1,/app/app_shihuopc,3
11,2,1,1,higo.meilishuo.com/,1,,0
12,2,1,1,beilouweb.b0.upaiyun.com,1,/public/mobileApp/metao_pc,3
13,2,1,1,yongche.name,1,/u/download.*yongche,4
14,2,1,1,10101111cdn.com,1,/download/SZZC_CD_C,3
15,2,1,1,apk.didistatic.com,1,/static.*didi_psngr,4
16,2,1,1,uber.com.cn,1,,0
17,2,1,1,kuaidadi.com,1,kuaidadi.com/download/kuaididache,3
18,2,1,1,dl.vvipone.com,1,/yihaozhuanche.apk,1
19,2,1,1,didapinche.com,1,/client/taxi/android/.*didapinche,4
20,2,1,1,download.miyabaobei.com,1,/Miababy,3
21,2,1,1,dl.beibei.com,1,/beibei.signed.apk,1
22,2,1,1,redbaby.suning.com,1,,0
23,2,1,1,www.muyingzhijia.com,1,app.muyingzhijia.com/myzj100.apk,1
24,2,1,1,www.muaijie.com,1,www.muaijie.com/m/muaijie,2
